,Score,Accuracy,,Seq,Rows,Train Size,,,,,,,
2710,-0.171098449,0.643333333,,3,"580,000",0.45,,,,,,,
2711,-0.222324302,0.658222222,,3,"580,000",0.5,,,,,,,
2712,-0.61549641,0.583555556,,3,"590,000",0.25,,,,,,,
2713,-0.520302146,0.588222222,,3,"590,000",0.3,,,,,,,
2714,-0.404599935,0.618222222,,3,"590,000",0.35,,,,,,,
2715,-0.327722265,0.632,,3,"590,000",0.4,,,,,,,
2716,-0.168157938,0.640222222,,3,"590,000",0.45,,,,,,,
2717,-0.153896757,0.651111111,,3,"590,000",0.5,,,,,,,
2718,-0.601508351,0.585777778,,3,"600,000",0.25,,,,,,,
2719,-0.499151431,0.59,,3,"600,000",0.3,,,,,,,
2720,-0.452571581,0.603333333,,3,"600,000",0.35,,,,,,,
2721,-0.336954137,0.627777778,,3,"600,000",0.4,,,,,,,
2722,-0.172844405,0.644888889,,3,"600,000",0.45,,,,,,,
2723,-0.183666869,0.646222222,,3,"600,000",0.5,,,,,,,
2724,-0.628690138,0.588444444,,3,"610,000",0.25,,,,,,,
2725,-0.525021363,0.589111111,,3,"610,000",0.3,,,,,,,
2726,-0.436856,0.612888889,,3,"610,000",0.35,,,,,,,
2727,-0.334761969,0.625777778,,3,"610,000",0.4,,,,,,,
2728,-0.162112371,0.646888889,,3,"610,000",0.45,,,,,,,
2729,-0.21616736,0.655555556,,3,"610,000",0.5,,,,,,,
2730,-0.612889159,0.578,,3,"620,000",0.25,,,,,,,
2731,-0.54374422,0.589555556,,3,"620,000",0.3,,,,,,,
2732,-0.368474198,0.606,,3,"620,000",0.35,,,,,,,
2733,-0.360200758,0.631111111,,3,"620,000",0.4,,,,,,,
2734,-0.197238038,0.643555556,,3,"620,000",0.45,,,,,,,
2735,-0.195284035,0.650666667,,3,"620,000",0.5,,,,,,,
2736,-0.602560709,0.579777778,,3,"630,000",0.25,,,,,,,
2737,-0.480162338,0.587111111,,3,"630,000",0.3,,,,,,,
2738,-0.463394749,0.609111111,,3,"630,000",0.35,,,,,,,
2739,-0.336253195,0.620444444,,3,"630,000",0.4,,,,,,,
2740,-0.223162976,0.64,,3,"630,000",0.45,,,,,,,
2741,-0.210009129,0.653555556,,3,"630,000",0.5,,,,,,,
2742,-0.615740928,0.580222222,,3,"640,000",0.25,,,,,,,
2743,-0.509450441,0.592,,3,"640,000",0.3,,,,,,,
2744,-0.406735831,0.609555556,,3,"640,000",0.35,,,,,,,
2745,-0.334631577,0.622,,3,"640,000",0.4,,,,,,,
2746,-0.218519112,0.638888889,,3,"640,000",0.45,,,,,,,
2747,-0.206260603,0.646666667,,3,"640,000",0.5,,,,,,,
2748,-0.651594437,0.586666667,,3,"650,000",0.25,,,,,,,
2749,-0.547605554,0.596444444,,3,"650,000",0.3,,,,,,,
2750,-0.410347244,0.609111111,,3,"650,000",0.35,,,,,,,
2751,-0.335934765,0.625777778,,3,"650,000",0.4,,,,,,,
2752,-0.139836702,0.645555556,,3,"650,000",0.45,,,,,,,
2753,-0.21934988,0.649111111,,3,"650,000",0.5,,,,,,,
2754,-0.645449994,0.585333333,,3,"660,000",0.25,,,,,,,
2755,-0.452272055,0.588,,3,"660,000",0.3,,,,,,,
2756,-0.371790256,0.619111111,,3,"660,000",0.35,,,,,,,
2757,-0.359861905,0.627333333,,3,"660,000",0.4,,,,,,,
2758,-0.171250537,0.642,,3,"660,000",0.45,,,,,,,
2759,-0.175334267,0.652444444,,3,"660,000",0.5,,,,,,,
2760,-0.645510375,0.581333333,,3,"670,000",0.25,,,,,,,
2761,-0.503896307,0.596222222,,3,"670,000",0.3,,,,,,,
2762,-0.426073324,0.61,,3,"670,000",0.35,,,,,,,
2763,-0.300210977,0.628444444,,3,"670,000",0.4,,,,,,,
2764,-0.17848154,0.641111111,,3,"670,000",0.45,,,,,,,
2765,-0.186478108,0.656444444,,3,"670,000",0.5,,,,,,,
2766,-0.610127764,0.583111111,,3,"680,000",0.25,,,,,,,
2767,-0.480697166,0.589777778,,3,"680,000",0.3,,,,,,,
2768,-0.404085653,0.611111111,,3,"680,000",0.35,,,,,,,
2769,-0.323499934,0.626,,3,"680,000",0.4,,,,,,,
2770,-0.169559009,0.642666667,,3,"680,000",0.45,,,,,,,
2771,-0.174718223,0.660444444,,3,"680,000",0.5,,,,,,,
2772,-0.631612449,0.586444444,,3,"690,000",0.25,,,,,,,
2773,-0.511272134,0.593333333,,3,"690,000",0.3,,,,,,,
2774,-0.473327504,0.610222222,,3,"690,000",0.35,,,,,,,
2775,-0.367375361,0.624222222,,3,"690,000",0.4,,,,,,,
2776,-0.196709714,0.637555556,,3,"690,000",0.45,,,,,,,
2777,-0.213300527,0.648444444,,3,"690,000",0.5,,,,,,,
2778,-0.61420524,0.589333333,,3,"700,000",0.25,,,,,,,
2779,-0.49675818,0.589555556,,3,"700,000",0.3,,,,,,,
2780,-0.419697867,0.606666667,,3,"700,000",0.35,,,,,,,
2781,-0.365593195,0.63,,3,"700,000",0.4,,,,,,,
2782,-0.205776346,0.648444444,,3,"700,000",0.45,,,,,,,
2783,-0.169526718,0.652222222,,3,"700,000",0.5,,,,,,,
2784,-0.621366037,0.583555556,,3,"710,000",0.25,,,,,,,
2785,-0.48744299,0.591111111,,3,"710,000",0.3,,,,,,,
2786,-0.39420566,0.61,,3,"710,000",0.35,,,,,,,
2787,-0.310982779,0.630666667,,3,"710,000",0.4,,,,,,,
2788,-0.168056108,0.648222222,,3,"710,000",0.45,,,,,,,
2789,-0.17620241,0.658666667,,3,"710,000",0.5,,,,,,,
2790,-0.599703839,0.582,,3,"720,000",0.25,,,,,,,
2791,-0.521587063,0.590666667,,3,"720,000",0.3,,,,,,,
2792,-0.427376245,0.615555556,,3,"720,000",0.35,,,,,,,
2793,-0.356243329,0.626,,3,"720,000",0.4,,,,,,,
2794,-0.151050685,0.650666667,,3,"720,000",0.45,,,,,,,
2795,-0.205391886,0.649333333,,3,"720,000",0.5,,,,,,,
2796,-0.596397736,0.580888889,,3,"730,000",0.25,,,,,,,
2797,-0.531083604,0.596666667,,3,"730,000",0.3,,,,,,,
2798,-0.416105423,0.610888889,,3,"730,000",0.35,,,,,,,
2799,-0.343942795,0.627111111,,3,"730,000",0.4,,,,,,,
2800,-0.17807375,0.649555556,,3,"730,000",0.45,,,,,,,
2801,-0.173241016,0.651333333,,3,"730,000",0.5,,,,,,,
2802,-0.555759682,0.583111111,,3,"740,000",0.25,,,,,,,
2803,-0.482430668,0.599111111,,3,"740,000",0.3,,,,,,,
2804,-0.460575227,0.612666667,,3,"740,000",0.35,,,,,,,
2805,-0.386799979,0.625111111,,3,"740,000",0.4,,,,,,,
2806,-0.193109034,0.644,,3,"740,000",0.45,,,,,,,
2807,-0.181679604,0.653333333,,3,"740,000",0.5,,,,,,,
2808,-0.605151946,0.583333333,,3,"750,000",0.25,,,,,,,
2809,-0.514270526,0.589777778,,3,"750,000",0.3,,,,,,,
2810,-0.428210219,0.616888889,,3,"750,000",0.35,,,,,,,
2811,-0.285132833,0.625111111,,3,"750,000",0.4,,,,,,,
2812,-0.187372509,0.638,,3,"750,000",0.45,,,,,,,
2813,-0.160948596,0.649555556,,3,"750,000",0.5,,,,,,,
2814,-0.585441838,0.581555556,,3,"760,000",0.25,,,,,,,
2815,-0.498722593,0.595111111,,3,"760,000",0.3,,,,,,,
2816,-0.438282433,0.608222222,,3,"760,000",0.35,,,,,,,
2817,-0.30074469,0.629333333,,3,"760,000",0.4,,,,,,,
2818,-0.204711267,0.643111111,,3,"760,000",0.45,,,,,,,
2819,-0.158463339,0.646,,3,"760,000",0.5,,,,,,,
2820,-0.62070562,0.574,,3,"770,000",0.25,,,,,,,
2821,-0.522676902,0.593555556,,3,"770,000",0.3,,,,,,,
2822,-0.420001157,0.609555556,,3,"770,000",0.35,,,,,,,
2823,-0.332503197,0.628666667,,3,"770,000",0.4,,,,,,,
2824,-0.15667753,0.644,,3,"770,000",0.45,,,,,,,
2825,-0.176598302,0.651777778,,3,"770,000",0.5,,,,,,,
2826,-0.61290976,0.585111111,,3,"780,000",0.25,,,,,,,
2827,-0.547249861,0.586444444,,3,"780,000",0.3,,,,,,,
2828,-0.40319694,0.611555556,,3,"780,000",0.35,,,,,,,
2829,-0.341062197,0.628666667,,3,"780,000",0.4,,,,,,,
2830,-0.211248604,0.640666667,,3,"780,000",0.45,,,,,,,
2831,-0.204362347,0.652888889,,3,"780,000",0.5,,,,,,,
2832,-0.625579654,0.581555556,,3,"790,000",0.25,,,,,,,
2833,-0.520892506,0.591555556,,3,"790,000",0.3,,,,,,,
2834,-0.43959421,0.604,,3,"790,000",0.35,,,,,,,
2835,-0.350699903,0.619333333,,3,"790,000",0.4,,,,,,,
2836,-0.197813896,0.646,,3,"790,000",0.45,,,,,,,
2837,-0.174882171,0.649777778,,3,"790,000",0.5,,,,,,,
2838,-0.672521267,0.577777778,,3,"800,000",0.25,,,,,,,
2839,-0.499751934,0.588666667,,3,"800,000",0.3,,,,,,,
2840,-0.412862899,0.608888889,,3,"800,000",0.35,,,,,,,
2841,-0.318358692,0.621777778,,3,"800,000",0.4,,,,,,,
2842,-0.201558333,0.643777778,,3,"800,000",0.45,,,,,,,
2843,-0.201722459,0.650888889,,3,"800,000",0.5,,,,,,,
2844,-0.620005407,0.586888889,,3,"810,000",0.25,,,,,,,
2845,-0.538175133,0.593777778,,3,"810,000",0.3,,,,,,,
2846,-0.426353636,0.610666667,,3,"810,000",0.35,,,,,,,
2847,-0.355641932,0.632888889,,3,"810,000",0.4,,,,,,,
2848,-0.187726575,0.640666667,,3,"810,000",0.45,,,,,,,
2849,-0.152164505,0.650666667,,3,"810,000",0.5,,,,,,,
2850,-0.615262451,0.586222222,,3,"820,000",0.25,,,,,,,
2851,-0.516954388,0.596,,3,"820,000",0.3,,,,,,,
2852,-0.412418042,0.613111111,,3,"820,000",0.35,,,,,,,
2853,-0.372980018,0.627111111,,3,"820,000",0.4,,,,,,,
2854,-0.189856881,0.649333333,,3,"820,000",0.45,,,,,,,
2855,-0.200332424,0.649111111,,3,"820,000",0.5,,,,,,,
2856,-0.644505689,0.578888889,,3,"830,000",0.25,,,,,,,
2857,-0.519172889,0.592888889,,3,"830,000",0.3,,,,,,,
2858,-0.447826379,0.607777778,,3,"830,000",0.35,,,,,,,
2859,-0.382901272,0.631111111,,3,"830,000",0.4,,,,,,,
2860,-0.185549084,0.636888889,,3,"830,000",0.45,,,,,,,
2861,-0.140745331,0.652222222,,3,"830,000",0.5,,,,,,,
2862,-0.549538903,0.580666667,,3,"840,000",0.25,,,,,,,
2863,-0.502140754,0.595777778,,3,"840,000",0.3,,,,,,,
2864,-0.416583037,0.616444444,,3,"840,000",0.35,,,,,,,
2865,-0.34957988,0.629777778,,3,"840,000",0.4,,,,,,,
2866,-0.201140196,0.638222222,,3,"840,000",0.45,,,,,,,
2867,-0.182578722,0.649555556,,3,"840,000",0.5,,,,,,,
2868,-0.607145058,0.585333333,,3,"850,000",0.25,,,,,,,
2869,-0.523017896,0.586666667,,3,"850,000",0.3,,,,,,,
2870,-0.427558651,0.611555556,,3,"850,000",0.35,,,,,,,
2871,-0.350931558,0.63,,3,"850,000",0.4,,,,,,,
2872,-0.192298455,0.643333333,,3,"850,000",0.45,,,,,,,
2873,-0.179864226,0.654444444,,3,"850,000",0.5,,,,,,,
2874,-0.612157155,0.578444444,,3,"860,000",0.25,,,,,,,
2875,-0.513053776,0.594666667,,3,"860,000",0.3,,,,,,,
2876,-0.402265578,0.617111111,,3,"860,000",0.35,,,,,,,
2877,-0.340665828,0.627111111,,3,"860,000",0.4,,,,,,,
2878,-0.150950455,0.639333333,,3,"860,000",0.45,,,,,,,
2879,-0.209802109,0.647333333,,3,"860,000",0.5,,,,,,,
2880,-0.615095839,0.580666667,,3,"870,000",0.25,,,,,,,
2881,-0.488409548,0.586444444,,3,"870,000",0.3,,,,,,,
2882,-0.402574208,0.610444444,,3,"870,000",0.35,,,,,,,
2883,-0.340003984,0.624888889,,3,"870,000",0.4,,,,,,,
2884,-0.177430308,0.647111111,,3,"870,000",0.45,,,,,,,
2885,-0.219633453,0.652,,3,"870,000",0.5,,,,,,,
2886,-0.556529776,0.585555556,,3,"880,000",0.25,,,,,,,
2887,-0.586068439,0.589777778,,3,"880,000",0.3,,,,,,,
2888,-0.363360085,0.615333333,,3,"880,000",0.35,,,,,,,
2889,-0.360193884,0.625555556,,3,"880,000",0.4,,,,,,,
2890,-0.175664972,0.642222222,,3,"880,000",0.45,,,,,,,
2891,-0.156782769,0.652666667,,3,"880,000",0.5,,,,,,,
2892,-0.606460403,0.576666667,,3,"890,000",0.25,,,,,,,
2893,-0.547408521,0.590888889,,3,"890,000",0.3,,,,,,,
2894,-0.416511777,0.607555556,,3,"890,000",0.35,,,,,,,
2895,-0.286817656,0.628222222,,3,"890,000",0.4,,,,,,,
2896,-0.175618826,0.644,,3,"890,000",0.45,,,,,,,
2897,-0.180193396,0.652888889,,3,"890,000",0.5,,,,,,,
2898,-0.623477503,0.579555556,,3,"900,000",0.25,,,,,,,
2899,-0.534321144,0.585777778,,3,"900,000",0.3,,,,,,,
2900,-0.423250284,0.612222222,,3,"900,000",0.35,,,,,,,
2901,-0.313066102,0.629777778,,3,"900,000",0.4,,,,,,,
2902,-0.2281793,0.649111111,,3,"900,000",0.45,,,,,,,
2903,-0.193044944,0.651111111,,3,"900,000",0.5,,,,,,,
2904,-0.597147836,0.581333333,,3,"910,000",0.25,,,,,,,
2905,-0.590134733,0.587111111,,3,"910,000",0.3,,,,,,,
2906,-0.458369927,0.609111111,,3,"910,000",0.35,,,,,,,
2907,-0.291487763,0.628,,3,"910,000",0.4,,,,,,,
2908,-0.175180924,0.642444444,,3,"910,000",0.45,,,,,,,
2909,-0.172046329,0.648,,3,"910,000",0.5,,,,,,,
2910,-0.608212524,0.593333333,,3,"920,000",0.25,,,,,,,
2911,-0.459993272,0.589111111,,3,"920,000",0.3,,,,,,,
2912,-0.359227171,0.616,,3,"920,000",0.35,,,,,,,
2913,-0.301935065,0.620222222,,3,"920,000",0.4,,,,,,,
2914,-0.163105181,0.647555556,,3,"920,000",0.45,,,,,,,
2915,-0.155903313,0.656888889,,3,"920,000",0.5,,,,,,,
2916,-0.635685905,0.588444444,,3,"930,000",0.25,,,,,,,
2917,-0.469883416,0.592,,3,"930,000",0.3,,,,,,,
2918,-0.390720093,0.605777778,,3,"930,000",0.35,,,,,,,
2919,-0.362554119,0.628444444,,3,"930,000",0.4,,,,,,,
2920,-0.164194643,0.645111111,,3,"930,000",0.45,,,,,,,
2921,-0.12646825,0.658,,3,"930,000",0.5,,,,,,,
2922,-0.661254942,0.580444444,,3,"940,000",0.25,,,,,,,
2923,-0.535899092,0.588,,3,"940,000",0.3,,,,,,,
2924,-0.429187454,0.617111111,,3,"940,000",0.35,,,,,,,
2925,-0.37529415,0.626888889,,3,"940,000",0.4,,,,,,,
2926,-0.164276008,0.641777778,,3,"940,000",0.45,,,,,,,
2927,-0.180228401,0.649777778,,3,"940,000",0.5,,,,,,,
2928,-0.664239102,0.581777778,,3,"950,000",0.25,,,,,,,
2929,-0.523315333,0.590888889,,3,"950,000",0.3,,,,,,,
2930,-0.437875963,0.606,,3,"950,000",0.35,,,,,,,
2931,-0.348643324,0.626222222,,3,"950,000",0.4,,,,,,,
2932,-0.218831063,0.646,,3,"950,000",0.45,,,,,,,
2933,-0.184065363,0.654888889,,3,"950,000",0.5,,,,,,,
2934,-0.592503402,0.590222222,,3,"960,000",0.25,,,,,,,
2935,-0.462946264,0.587555556,,3,"960,000",0.3,,,,,,,
2936,-0.461227735,0.610666667,,3,"960,000",0.35,,,,,,,
2937,-0.317370782,0.629111111,,3,"960,000",0.4,,,,,,,
2938,-0.144121483,0.642888889,,3,"960,000",0.45,,,,,,,
2939,-0.170530287,0.648666667,,3,"960,000",0.5,,,,,,,
2940,-0.6239138,0.585111111,,3,"970,000",0.25,,,,,,,
2941,-0.492206469,0.596444444,,3,"970,000",0.3,,,,,,,
2942,-0.432022715,0.609777778,,3,"970,000",0.35,,,,,,,
2943,-0.36755508,0.629111111,,3,"970,000",0.4,,,,,,,
2944,-0.181204858,0.641333333,,3,"970,000",0.45,,,,,,,
2945,-0.141753968,0.651777778,,3,"970,000",0.5,,,,,,,
2946,-0.609142726,0.582888889,,3,"980,000",0.25,,,,,,,
2947,-0.524031875,0.586222222,,3,"980,000",0.3,,,,,,,
2948,-0.469774444,0.608222222,,3,"980,000",0.35,,,,,,,
2949,-0.352986392,0.627555556,,3,"980,000",0.4,,,,,,,
2950,-0.166949836,0.638666667,,3,"980,000",0.45,,,,,,,
2951,-0.21912596,0.653555556,,3,"980,000",0.5,,,,,,,
2952,-0.660495483,0.581111111,,3,"990,000",0.25,,,,,,,
2953,-0.487371502,0.592,,3,"990,000",0.3,,,,,,,
2954,-0.402763467,0.608222222,,3,"990,000",0.35,,,,,,,
2955,-0.334709812,0.628666667,,3,"990,000",0.4,,,,,,,
2956,-0.18539652,0.642444444,,3,"990,000",0.45,,,,,,,
2957,-0.160513602,0.652666667,,3,"990,000",0.5,,,,,,,
2958,-0.629445196,0.582888889,,3,"1,000,000",0.25,,,,,,,
2959,-0.524967097,0.591555556,,3,"1,000,000",0.3,,,,,,,
2960,-0.406867831,0.606888889,,3,"1,000,000",0.35,,,,,,,
2961,-0.324805053,0.622,,3,"1,000,000",0.4,,,,,,,
2962,-0.201617409,0.641111111,,3,"1,000,000",0.45,,,,,,,
2963,-0.207519506,0.654,,3,"1,000,000",0.5,,,,,,,
2964,-0.643520766,0.58,,3,"1,010,000",0.25,,,,,,,
2965,-0.536838709,0.584444444,,3,"1,010,000",0.3,,,,,,,
2966,-0.428806088,0.604666667,,3,"1,010,000",0.35,,,,,,,
2967,-0.390841815,0.627111111,,3,"1,010,000",0.4,,,,,,,
2968,-0.156070678,0.642666667,,3,"1,010,000",0.45,,,,,,,
2969,-0.18704421,0.655777778,,3,"1,010,000",0.5,,,,,,,
2970,-0.596336972,0.582,,3,"1,020,000",0.25,,,,,,,
2971,-0.577153548,0.588888889,,3,"1,020,000",0.3,,,,,,,
2972,-0.435639805,0.612888889,,3,"1,020,000",0.35,,,,,,,
2973,-0.320760108,0.620888889,,3,"1,020,000",0.4,,,,,,,
2974,-0.18520702,0.638,,3,"1,020,000",0.45,,,,,,,
2975,-0.172527552,0.655111111,,3,"1,020,000",0.5,,,,,,,
2976,-0.633900517,0.588444444,,3,"1,030,000",0.25,,,,,,,
2977,-0.556928687,0.591111111,,3,"1,030,000",0.3,,,,,,,
2978,-0.418973381,0.612,,3,"1,030,000",0.35,,,,,,,
2979,-0.350573733,0.628666667,,3,"1,030,000",0.4,,,,,,,
2980,-0.198966703,0.632222222,,3,"1,030,000",0.45,,,,,,,
2981,-0.1876244,0.648666667,,3,"1,030,000",0.5,,,,,,,
2982,-0.630225559,0.579111111,,3,"1,040,000",0.25,,,,,,,
2983,-0.513218862,0.592,,3,"1,040,000",0.3,,,,,,,
2984,-0.455869851,0.613333333,,3,"1,040,000",0.35,,,,,,,
2985,-0.332180881,0.632666667,,3,"1,040,000",0.4,,,,,,,
2986,-0.186386263,0.641777778,,3,"1,040,000",0.45,,,,,,,
2987,-0.165692165,0.652888889,,3,"1,040,000",0.5,,,,,,,
2988,-0.583054241,0.582666667,,3,"1,050,000",0.25,,,,,,,
2989,-0.548748668,0.591111111,,3,"1,050,000",0.3,,,,,,,
2990,-0.431421294,0.616666667,,3,"1,050,000",0.35,,,,,,,
2991,-0.341985349,0.625555556,,3,"1,050,000",0.4,,,,,,,
2992,-0.170319878,0.640666667,,3,"1,050,000",0.45,,,,,,,
2993,-0.193766533,0.649555556,,3,"1,050,000",0.5,,,,,,,
2994,-0.553542244,0.585777778,,3,"1,060,000",0.25,,,,,,,
2995,-0.560722856,0.588222222,,3,"1,060,000",0.3,,,,,,,
2996,-0.436657179,0.612888889,,3,"1,060,000",0.35,,,,,,,
2997,-0.294165567,0.629111111,,3,"1,060,000",0.4,,,,,,,
2998,-0.20267215,0.645111111,,3,"1,060,000",0.45,,,,,,,
2999,-0.159371374,0.655333333,,3,"1,060,000",0.5,,,,,,,
3000,-0.676477248,0.576,,3,"1,070,000",0.25,,,,,,,
3001,-0.585293274,0.588888889,,3,"1,070,000",0.3,,,,,,,
3002,-0.418693522,0.608444444,,3,"1,070,000",0.35,,,,,,,
3003,-0.335697607,0.625333333,,3,"1,070,000",0.4,,,,,,,
3004,-0.174868029,0.638,,3,"1,070,000",0.45,,,,,,,
3005,-0.225884499,0.659333333,,3,"1,070,000",0.5,,,,,,,
3006,-0.617337407,0.585333333,,3,"1,080,000",0.25,,,,,,,
3007,-0.51952528,0.594888889,,3,"1,080,000",0.3,,,,,,,
3008,-0.427686505,0.610444444,,3,"1,080,000",0.35,,,,,,,
3009,-0.361579035,0.628222222,,3,"1,080,000",0.4,,,,,,,
3010,-0.155430081,0.65,,3,"1,080,000",0.45,,,,,,,
3011,-0.191221128,0.655111111,,3,"1,080,000",0.5,,,,,,,
3012,-0.566115197,0.585555556,,3,"1,090,000",0.25,,,,,,,
3013,-0.547607565,0.592,,3,"1,090,000",0.3,,,,,,,
3014,-0.415542008,0.607777778,,3,"1,090,000",0.35,,,,,,,
3015,-0.308435634,0.621333333,,3,"1,090,000",0.4,,,,,,,
3016,-0.207528559,0.640222222,,3,"1,090,000",0.45,,,,,,,
3017,-0.165978207,0.650444444,,3,"1,090,000",0.5,,,,,,,
3018,-0.600042794,0.586222222,,3,"1,100,000",0.25,,,,,,,
3019,-0.551183856,0.59,,3,"1,100,000",0.3,,,,,,,
3020,-0.433395191,0.608444444,,3,"1,100,000",0.35,,,,,,,
3021,-0.319864255,0.631333333,,3,"1,100,000",0.4,,,,,,,
3022,-0.187693546,0.639111111,,3,"1,100,000",0.45,,,,,,,
3023,-0.175800597,0.648888889,,3,"1,100,000",0.5,,,,,,,
3024,-0.671132716,0.584666667,,3,"1,110,000",0.25,,,,,,,
3025,-0.459330688,0.591555556,,3,"1,110,000",0.3,,,,,,,
3026,-0.366025001,0.610888889,,3,"1,110,000",0.35,,,,,,,
3027,-0.321106794,0.624888889,,3,"1,110,000",0.4,,,,,,,
3028,-0.182814161,0.640888889,,3,"1,110,000",0.45,,,,,,,
3029,-0.175155766,0.652888889,,3,"1,110,000",0.5,,,,,,,
3030,-0.604847343,0.584,,3,"1,120,000",0.25,,,,,,,
3031,-0.530995146,0.588666667,,3,"1,120,000",0.3,,,,,,,
3032,-0.396305417,0.612444444,,3,"1,120,000",0.35,,,,,,,
3033,-0.31629501,0.629555556,,3,"1,120,000",0.4,,,,,,,
3034,-0.211989397,0.634888889,,3,"1,120,000",0.45,,,,,,,
3035,-0.195681384,0.656666667,,3,"1,120,000",0.5,,,,,,,
3036,-0.656032375,0.579333333,,3,"1,130,000",0.25,,,,,,,
3037,-0.488216162,0.599111111,,3,"1,130,000",0.3,,,,,,,
3038,-0.452695309,0.608444444,,3,"1,130,000",0.35,,,,,,,
3039,-0.319822225,0.624666667,,3,"1,130,000",0.4,,,,,,,
3040,-0.169706727,0.64,,3,"1,130,000",0.45,,,,,,,
3041,-0.166454323,0.653777778,,3,"1,130,000",0.5,,,,,,,
3042,-0.612671295,0.578444444,,3,"1,140,000",0.25,,,,,,,
3043,-0.508529415,0.591333333,,3,"1,140,000",0.3,,,,,,,
3044,-0.414750049,0.609111111,,3,"1,140,000",0.35,,,,,,,
3045,-0.321975743,0.630888889,,3,"1,140,000",0.4,,,,,,,
3046,-0.192690088,0.642444444,,3,"1,140,000",0.45,,,,,,,
3047,-0.21380784,0.640666667,,3,"1,140,000",0.5,,,,,,,
3048,-0.631732226,0.580666667,,3,"1,150,000",0.25,,,,,,,
3049,-0.532943606,0.593333333,,3,"1,150,000",0.3,,,,,,,
3050,-0.442423555,0.611777778,,3,"1,150,000",0.35,,,,,,,
3051,-0.336882519,0.625111111,,3,"1,150,000",0.4,,,,,,,
3052,-0.172387524,0.639111111,,3,"1,150,000",0.45,,,,,,,
3053,-0.163537829,0.657333333,,3,"1,150,000",0.5,,,,,,,
3054,-0.560239678,0.584888889,,3,"1,160,000",0.25,,,,,,,
3055,-0.517120114,0.598222222,,3,"1,160,000",0.3,,,,,,,
3056,-0.445409228,0.608222222,,3,"1,160,000",0.35,,,,,,,
3057,-0.295665141,0.626222222,,3,"1,160,000",0.4,,,,,,,
3058,-0.219656485,0.646222222,,3,"1,160,000",0.45,,,,,,,
3059,-0.160633379,0.655555556,,3,"1,160,000",0.5,,,,,,,
3060,-0.575401657,0.586888889,,3,"1,170,000",0.25,,,,,,,
3061,-0.521028193,0.590888889,,3,"1,170,000",0.3,,,,,,,
3062,-0.386858311,0.611777778,,3,"1,170,000",0.35,,,,,,,
3063,-0.345678047,0.625333333,,3,"1,170,000",0.4,,,,,,,
3064,-0.209958872,0.643777778,,3,"1,170,000",0.45,,,,,,,
3065,-0.163677573,0.654888889,,3,"1,170,000",0.5,,,,,,,
3066,-0.611103501,0.582,,3,"1,180,000",0.25,,,,,,,
3067,-0.543027967,0.596666667,,3,"1,180,000",0.3,,,,,,,
3068,-0.435291623,0.610222222,,3,"1,180,000",0.35,,,,,,,
3069,-0.301198321,0.623111111,,3,"1,180,000",0.4,,,,,,,
3070,-0.15924131,0.64,,3,"1,180,000",0.45,,,,,,,
3071,-0.184766105,0.652888889,,3,"1,180,000",0.5,,,,,,,
3072,-0.58769408,0.59,,3,"1,190,000",0.25,,,,,,,
3073,-0.545681357,0.591333333,,3,"1,190,000",0.3,,,,,,,
3074,-0.366689879,0.607555556,,3,"1,190,000",0.35,,,,,,,
3075,-0.363924663,0.623111111,,3,"1,190,000",0.4,,,,,,,
3076,-0.157730361,0.645333333,,3,"1,190,000",0.45,,,,,,,
3077,-0.197443029,0.655333333,,3,"1,190,000",0.5,,,,,,,
3078,-0.581061846,0.582222222,,3,"1,200,000",0.25,,,,,,,
3079,-0.519335455,0.585333333,,3,"1,200,000",0.3,,,,,,,
3080,-0.491194244,0.612444444,,3,"1,200,000",0.35,,,,,,,
3081,-0.360492127,0.627555556,,3,"1,200,000",0.4,,,,,,,
3082,-0.207491918,0.646444444,,3,"1,200,000",0.45,,,,,,,
3083,-0.18403167,0.648,,3,"1,200,000",0.5,,,,,,,
3084,-0.589283064,0.581111111,,3,"1,210,000",0.25,,,,,,,
3085,-0.469114688,0.593333333,,3,"1,210,000",0.3,,,,,,,
3086,-0.406156417,0.612444444,,3,"1,210,000",0.35,,,,,,,
3087,-0.369369673,0.627111111,,3,"1,210,000",0.4,,,,,,,
3088,-0.175958896,0.637333333,,3,"1,210,000",0.45,,,,,,,
3089,-0.207643732,0.656666667,,3,"1,210,000",0.5,,,,,,,
3090,-0.630476638,0.585555556,,3,"1,220,000",0.25,,,,,,,
3091,-0.512165225,0.594666667,,3,"1,220,000",0.3,,,,,,,
3092,-0.421921333,0.607555556,,3,"1,220,000",0.35,,,,,,,
3093,-0.341735038,0.633777778,,3,"1,220,000",0.4,,,,,,,
3094,-0.188957281,0.646222222,,3,"1,220,000",0.45,,,,,,,
3095,-0.191136555,0.648222222,,3,"1,220,000",0.5,,,,,,,
3096,-0.601828148,0.581777778,,3,"1,230,000",0.25,,,,,,,
3097,-0.47984355,0.592222222,,3,"1,230,000",0.3,,,,,,,
3098,-0.440351507,0.608888889,,3,"1,230,000",0.35,,,,,,,
3099,-0.354861578,0.627555556,,3,"1,230,000",0.4,,,,,,,
3100,-0.220319415,0.636444444,,3,"1,230,000",0.45,,,,,,,
3101,-0.180616238,0.655333333,,3,"1,230,000",0.5,,,,,,,
3102,-0.60692981,0.585555556,,3,"1,240,000",0.25,,,,,,,
